time_s,emg_0,emg_1
3.039,2.8216749095318407,14.844172106347244
3.04,-13.919731702638899,70.8336562331747
3.041,42.36523058287139,-46.309735925860046
3.042,-65.55723627062017,-22.693674163487263
3.043,-56.83009702492209,-34.359099073505774
3.044,-21.720169482402238,-0.8570487877770757
3.045,-51.23018028523577,-29.914079124369618
3.046,2.271446305082369,-23.819335127004805
3.047,7.892969511551207,-3.9703156491831955
3.048,45.48188750408029,-7.665907003267174
3.049,20.10813465677086,154.66854106730025
3.05,33.38665866040423,46.84588404770987
3.051,-63.32715381067728,34.5384730036125
3.052,-12.605425129999448,-40.973040884178836
3.053,23.540619488927042,27.795979706618922
3.054,77.72967788459107,96.12320503069441
3.055,26.733939407545066,6.383795443844041
3.056,-29.020681540880904,-4.964282570484531
3.057,22.876472973069134,10.836152447863544
3.058,-45.489677820951925,6.605696129130867
3.059,-15.548445625867647,11.678109771003452
3.06,-35.1923463338518,-25.896205059910578
3.061,-32.46537840703873,105.19917201560958
3.062,14.40801557365521,3.1729067034737364
3.063,101.45587233206975,64.74355239141644
3.064,58.99071909907193,39.40992966443311
3.065,-54.711252295283444,36.26584045997059
3.066,-61.27871980187071,-23.168455716827015
3.067,-9.11632728332694,-29.377167124110308
3.068,-43.00852977183728,-23.2316150590011
3.069,4.300442042214353,-19.101415862688924
3.07,23.23590086807168,-53.43127803391239
3.071,1.0741899956832641,5.210473030737838
3.072,-2.244407247020047,-3.310682004880948
3.073,-25.338386872671297,14.612297326075183
3.074,-22.168118474635133,-8.375291876804262
3.075,88.4309994501119,55.101308954449166
3.076,25.879149681516665,8.364748285113071
3.077,0.41678295560179873,31.3556521009236
3.078,-55.930486159948146,-45.318366405322585
3.079,40.99891432332712,-13.319736929983822
3.08,-0.6909446680674441,-43.46476911256098
3.081,50.92004017717419,16.868354723219795
3.082,-43.0960445171368,88.40902939568653
3.083,-82.88598217893347,-27.52543694765142
3.084,25.830505889893757,39.86976433317147
3.085,-76.8331771923328,-57.08725106486428
3.086,45.20840748191872,53.72343493846805
3.087,-1.2214868689321308,6.839162250732465
3.088,58.082159761060204,-56.534017358101316
3.089,32.47598617791571,-59.1085544421207
3.09,109.61349646983982,-83.74120185323154
3.091,72.88862017528481,-96.98500067160997
3.092,31.60774029087041,61.3226587248745
3.093,-52.09566602089324,-20.380174503583813
3.094,-62.02172384738914,57.48843883412441
3.095,-22.195936017407266,70.21961711236403
3.096,2.6043013936980683,40.724004257704536
3.097,-59.372684722260836,71.59329504277243
3.098,69.45892529997207,36.02916272706782
3.099,44.41519398931935,-92.56330848014781
3.1,33.08446679977449,3.33359072299113
3.101,-40.061274404677825,-46.94095037218533
3.102,-13.274391153567747,1.7982852215045662
3.103,20.935857435061912,11.787472467185315
3.104,39.5885145490346,-0.8398429205788076
3.105,-48.49647132342994,-9.147203522448207
3.106,-30.52832015392709,-69.12123168659734
3.107,-22.79208634457996,62.67798900714677
3.108,-19.249323675063955,13.702863283443204
3.109,-25.988030349876347,169.2374121787814
3.11,24.568401597702312,51.9860007890806
3.111,36.6807002745524,29.60260817331111
3.112,14.589013712265622,-61.603209862634465
3.113,-11.187834094908641,-5.4259000172262075
3.114,37.089271017397124,-62.608593623902294
3.115,-24.987888710910113,-64.13714931844709
3.116,-51.775076050449975,11.599939650562899
3.117,1.8000935282473387,52.22255863220582
3.118,37.84439883939365,32.62454487995953
3.119,31.385399320361152,-21.289292481814524
3.12,-122.36065563498553,19.175554176596545
3.121,65.63346378914834,-43.020842325034636
3.122,22.31225995475024,-42.042248483283764
3.123,22.541978800436937,-26.74048168469182
3.124,75.68932864865174,0.9725009630314476
3.125,31.847834003907682,-22.679285094882545
3.126,-22.798742237669465,19.155786414806514
3.127,16.53143093242359,16.07805420182197
3.128,94.32900877656355,-17.273166241245253
3.129,9.258622276345244,67.77350415318516
3.13,-41.3923969800724,14.010459340834167
3.131,24.144410131438875,79.21904072945661
3.132,-25.107402397234125,119.37307592724748
3.133,63.97434752871178,-64.03689795505045
3.134,12.021374554147036,17.14032041903236
3.135,-4.511271780233521,-37.314530118877464
3.136,22.53742018037672,-55.523583219229245
3.137,110.98649287178435,17.084522813922366
3.138,19.27286400610058,-12.502416595649882
3.139,-20.3075576739264,-89.01159980051887
3.14,48.095157054115006,89.28721298201413
3.141,-33.0015786141147,42.34584575703471
3.142,61.79157502532734,-150.27847981598916
3.143,-87.39872054244707,-22.71815197067703
3.144,-41.481246667781804,15.025653198794284
3.145,-15.795903873529122,8.074220230576302
3.146,-65.21812984788315,28.367124124683613
3.147,73.67696051800957,-29.89151614362942
3.148,31.71139977216576,16.925004934035005
3.149,-10.172401150096555,7.6956474890929165
3.15,34.342541736485906,66.60517061218727
3.151,-11.97200184684322,-10.332787608172625
3.152,62.965586129245246,10.283528022663429
3.153,176.7150831647666,-5.946211825618041
3.154,-55.80266293186189,-0.5968239740453076
3.155,49.10500560471879,-18.750060925604828
3.156,9.719471703761158,-61.461678545736696
3.157,26.05160788359947,-38.851109397206166
3.158,-38.29095908955786,20.031070239598296
3.159,16.747341905391977,10.80708582995447
3.16,-37.6778927753171,35.63638692223547
3.161,100.57275097101375,51.557635280343646
3.162,-83.0820571338634,41.93626652036726
3.163,111.0483983662445,12.491579935919017
3.164,48.607473934371406,-4.377350715486637
3.165,-43.56016531550394,-43.778730878224835
3.166,109.49408377365202,18.032590122246464
3.167,-16.977326769386874,-6.295173145088856
3.168,-31.80860135542256,-34.48588111437522
3.169,66.34949909227073,130.5283633859345
3.17,-62.28444789940358,36.03453388828699
3.171,-40.830426963849,-88.00062217044096
3.172,-48.68309647320202,-13.886913734681446
3.173,-56.564502515407014,69.12482579826413
3.174,28.412335210664956,3.4664504221597565
3.175,19.337840728083734,80.4447510515977
3.176,-12.264572831162445,2.3931035690587006
3.177,-47.93009997753216,75.89053281443252
3.178,-20.11283877725139,107.70975411741384
3.179,32.59457646242268,-88.31236091742895
3.18,8.952645550703163,62.07278966375311
3.181,59.32506749559256,11.190149008527515
3.182,9.97013709597967,-5.785822753698304
3.183,56.36842480079727,-84.55769970034686
3.184,-29.131002967179132,-71.6851387458495
3.185,58.980488087514296,-67.38479219940177
3.186,19.383692022834055,32.06996817089299
3.187,24.959119381906582,92.84990849265672
3.188,40.79462990226615,67.3005006609864
3.189,21.089047397837255,57.1760631532918
3.19,6.103382021171195,38.45309176246711
3.191,3.7521962507852495,-72.57804475358702
3.192,58.83557664886819,-45.037009230149685
3.193,-58.942640036995755,14.213984802888152
3.194,12.521729548860499,51.79036192553872
3.195,137.08334193254095,-7.727979007699546
3.196,-39.81277125016213,55.47607286585781
3.197,-20.387325080012392,34.151049074341955
3.198,15.830084219273873,133.1248489351139
3.199,25.201009017888776,-31.174530565474377
3.2,-85.20041205774967,-2.4219570893940405
3.201,24.399796729281267,-58.35902424847437
3.202,89.10606916193508,-74.43273025418819
3.203,73.52316443713359,-13.546637630725463
3.204,4.425551368665312,61.906089119215416
3.205,-6.410514020541469,33.18884814517241
3.206,29.783294756730776,7.855454630473245
3.207,-26.95802245088195,1.5650177223688573
3.208,44.29158742122693,-18.008455994704875
3.209,-35.48678507700889,38.68500351597605
3.21,19.62817957917047,-45.72577490577676
3.211,12.279755531471185,45.36486782217691
3.212,80.47188125923219,63.34334432062549
3.213,-87.79383624330593,22.969633132013733
3.214,40.39284241256137,-34.66138507505199
3.215,-40.19186019887561,1.2648387531962748
3.216,-50.834081929531095,35.41276174926538
3.217,22.21722554824142,-48.09263943451059
3.218,-25.95136372481438,-10.708438426409476
3.219,0.8443196353766284,30.558725540363508
3.22,-6.788094170574667,16.575158926162242
3.221,-47.08870035318421,36.01658724662683
3.222,-2.250747935532137,66.9232949469551
3.223,29.00936814593239,-69.05087609705957
3.224,59.446618602404335,-6.5506232648980784
3.225,20.01281196846269,-42.74882912770368
3.226,-50.99390039086563,20.42954682526593
3.227,31.74294627641973,13.11291845217756
3.228,-3.561799504429855,-15.770727150772137
3.229,26.378597910633385,47.78544447296202
3.23,63.52898988624457,-131.68806612020256
3.231,74.16208328938286,30.51472835841057
3.232,-40.055440423234074,-9.703121151284646
3.233,32.60225830927317,22.121496637230162
3.234,45.84987726114764,31.754785552048265
3.235,2.28844052081878,-50.26532664852657
3.236,-159.9889454991964,-11.940689197943035
3.237,-44.67432127954567,60.76143808299514
3.238,81.90025978547243,-77.75601337035238
3.239,51.070490443318704,-5.9018754104446725
3.24,-17.976451058875124,-0.028429920418043163
3.241,-86.57673695368153,14.772645435549542
3.242,-15.52543705540272,40.88611397178297
3.243,37.01690343055912,-99.39951578885636
3.244,17.059518737220873,53.23001299368815
3.245,60.24527455619927,-69.69229708796892
3.246,-1.5296506057937496,-38.941697880366334
3.247,38.029852217532586,-57.47381138659732
3.248,-14.153992671640841,51.0765225540658
3.249,-82.11373548196651,-43.79013037429044
3.25,48.817220024589645,6.5193955631975085
3.251,2.600588221576099,-41.09216714591228
3.252,-27.064510949086134,-12.962958364837956
3.253,58.64800380467246,-27.080480824074403
3.254,48.47288986548686,-56.9586182696529
3.255,35.041670577580675,47.86406616062894
3.256,47.50398492252613,17.018976349367083
3.257,-58.45132980723975,-34.64377117099237
3.258,-45.51951672457895,-21.830398507817854
3.259,-29.664880272520588,53.94385913371963
3.26,-22.737748043693383,0.8150664553814224
3.261,-67.89341417139143,22.323070822405928
3.262,6.640609580731466,-51.71696841862591
3.263,36.81711451321476,4.625445570727795
3.264,-73.19092539572637,-61.383062134027114
3.265,-18.64849993103814,-20.413044854479313
3.266,-91.89887660044675,-7.681522915926731
3.267,102.3125279978247,2.1975666463088563
3.268,-23.156500358974807,-16.490216163274297
3.269,63.321782714783616,85.69238175857983
3.27,-46.06675697184201,99.3105831620147
3.271,-3.56432300862563,7.516948659216707
3.272,-52.97973439610354,58.82415166257429
3.273,-21.60556078866502,-43.09186745023836
3.274,-1.0622966219313383,-33.36121382084658
3.275,-51.673827888306874,42.73254987263489
3.276,-35.61562953123756,-21.223951100854336
3.277,-3.7907589190554356,-68.1746231537604
3.278,70.2716516110825,42.20924043456309
3.279,47.27932141135135,42.61675998177575
3.28,-39.82847091101521,-88.00650965077169
3.281,-0.09475633478111763,-31.488632360573042
3.282,-53.43449427450872,22.060130405742047
3.283,86.7502836189177,28.037675338676383
3.284,-22.125507934235923,-51.730812664960844
3.285,30.958431333008324,-66.31148920713427
3.286,-40.659593558258386,-45.84359736335374
3.287,7.396514645810331,-16.18466557821723
3.288,-61.81009137772825,-20.5488107834878
3.289,40.840584811325414,-12.874855112790026
3.29,57.77851111314523,26.302538542808275
3.291,-56.74860751493115,21.52330185361572
3.292,-70.27580649837326,31.02930704525794
3.293,27.902796867962305,-12.734521834097446
3.294,-83.8790383555033,57.44994699915762
3.295,3.262137465759632,54.89395787026531
3.296,3.4505040928067623,-70.36708874448047
3.297,-7.689959872913042,-55.659903747584
3.298,-59.180066987201386,41.52854255904091
3.299,51.793931967199946,20.461880956026068
3.3,57.443328186806184,2.159893687348427
3.301,-8.062538529500703,-30.57203158014323
3.302,101.3313071322219,-20.064730874147422
3.303,2.2748938039887627,27.665939030642743
3.304,-36.29897436551879,-20.100650020965364
3.305,72.59162746690438,49.11976738978538
3.306,-20.091131112075406,-35.49341242043758
3.307,14.958106512906571,27.08202956435912
3.308,12.664624036793267,23.81535544992574
3.309,-21.619750054089327,-52.30458822530705
3.31,31.39924878852024,-8.284508452641703
3.311,-10.318725795637281,17.436588640719393
3.312,0.33557845376697515,4.650104572737422
3.313,-74.61064406793672,-2.989949643541595
3.314,55.35012379794373,108.04617987722007
3.315,-27.35983306965945,-114.65913429299587
3.316,92.81739341140718,17.504761754417995
3.317,-42.968634874308655,-11.680293320785719
3.318,-37.79088044121456,16.547987638272797
3.319,49.55335875891174,0.3968163258813981
3.32,-6.271687378219052,21.207328884382225
3.321,28.01819991234491,-17.239498512986085
3.322,27.43293093108536,-23.10257359510647
3.323,29.935205988274223,1.3645384741428161
3.324,67.35503029384076,3.654098198324608
3.325,57.468464092699115,71.86774313168152
3.326,108.57758891335169,31.644718025798163
3.327,-20.351314572187015,-36.60836060185543
3.328,65.83498982407147,15.8683654025562
3.329,93.76922616718421,-77.78891804543947
3.33,57.94035198687132,64.48162544843296
3.331,76.72734871442411,-12.080262289509395
3.332,32.820117070944136,82.4016672089853
3.333,8.227372746909127,-77.05882173352019
3.334,-20.9280743399921,42.689922718328624
3.335,41.828540410803,24.080763446634716
3.336,49.089669811208815,20.462517352379553
3.337,48.21798002692941,47.54744244918425
3.338,-31.336761652589423,40.0979731012307
3.339,-21.048647813535535,24.00625415238018
3.34,-118.65902598403805,-64.13617767836732
3.341,-21.80845441877048,13.708113018545584
3.342,51.36407417049763,40.34620140332154
3.343,49.171317848009274,37.14285859388394
3.344,-64.74483048329716,-27.184045183665646
3.345,-25.037178907843366,-36.58641390320839
3.346,-21.741608196422632,44.19946400711356
3.347,14.211483236729983,-50.41956722403575
3.348,36.05999192944524,-112.50632779702703
3.349,1.0548247870758638,23.611487897718376
3.35,184.714506780085,52.89412715664832
3.351,-10.118845436988684,-53.18436003797549
3.352,-2.4325781164807516,-37.59162241275871
3.353,-57.96192587821098,52.28101577083538
3.354,-65.51096901402951,54.42485052976155
3.355,-50.55406610002896,-82.98199666493632
3.356,-40.04705506631125,-17.789177616279588
3.357,-10.13582618421664,-39.49786172185863
3.358,8.492078994746356,49.39978211403233
3.359,-7.131646963052386,9.029365220536024
3.36,46.56901886956347,-18.293008642304333
3.361,91.85828613084256,-22.719909573908392
3.362,-49.51769814794126,-28.122267824622014
3.363,39.35003400034236,5.327949019903381
3.364,-15.721568475053765,29.81927451414871
3.365,64.26415328548319,-25.160251468431795
3.366,-35.80878063489668,-56.30913546857867
3.367,-1.8970891064111293,6.996892431789527
3.368,-57.987615767827535,15.496599851597562
3.369,43.51472232843647,10.58450654113273
3.37,5.214215907977702,-27.07354236155515
3.371,74.21615907276909,-13.143432031923496
3.372,-58.407355931249846,63.9534516259403
3.373,-138.796994045691,-5.645286857566715
3.374,-20.26645664560375,29.72928584973897
3.375,40.12515786573133,45.35162249060421
3.376,49.69507670144366,-36.11387655379206
3.377,-11.947926849389082,-2.0866153825715705
3.378,92.8061658832719,-9.120596696191791
3.379,21.121835900589062,60.026184540837704
3.38,-17.63321497152954,-72.37114927035113
3.381,34.53124733356723,-37.61937074581061
3.382,-29.46500158157459,25.444211843673752
3.383,-10.203846713234496,50.59787840376482
3.384,14.055609881084635,5.849133305082796
3.385,61.492996920191665,19.95805033471548
3.386,45.770372300195476,-10.55472546018948
3.387,69.80840239942592,-70.6317066857556
3.388,52.14707151645312,4.531939876206353
3.389,15.588566778879983,-15.216198846150103
3.39,-14.768906719559524,28.36471376149097
3.391,-87.9143278560111,8.405176091058193
3.392,-63.54482129273203,-46.70838788431377
3.393,-44.971067806059885,-63.5233450711739
3.394,-29.206022715442444,-21.29569640322126
3.395,33.63378926466201,-21.63553713986932
3.396,-5.938643698216371,25.04596108222572
3.397,105.4246146700448,10.698700393004183
3.398,-15.89405623085011,44.98413164268884
3.399,-62.32911639317966,31.949066517985926
3.4,-37.64493841901293,-48.43366382652822
3.401,7.326220503434263,92.12443424381142
3.402,2.5928678550951845,47.49355790836704
3.403,-60.155904810116375,7.948424778717583
3.404,5.595549937802518,-4.779319516574736
3.405,-77.05485494040704,50.8873984011595
3.406,43.09610974002421,54.02539106927704
3.407,17.50515004464266,-42.21687672440525
3.408,45.08603508507516,-2.8186839300716837
3.409,-28.40807893909325,18.35142344343993
3.41,-30.037749699538995,38.08545323544674
3.411,-28.354432205586882,-32.66349977830319
3.412,-83.66325897902372,-72.22475211259494
3.413,-40.3893295814321,7.133174250843358
3.414,-2.04427626311568,-80.27168958495704
3.415,-32.88233741807372,-102.61939414695512
3.416,-71.12900828480421,8.065603622431688
3.417,96.30484637334685,-13.49671584900859
3.418,-31.58874874643704,10.01651146293395
3.419,-29.001023312822294,52.51883754920842
3.42,60.48427608284888,17.187967750560862
3.421,-20.723380842360683,-97.08562866370393
3.422,-9.33734652044434,63.53034927020372
3.423,19.538428442477557,-11.685697521986226
3.424,-47.759890134248685,40.99675045835561
3.425,70.96870093623542,-15.912754061901543
3.426,40.40650781111626,13.399512948945109
3.427,-3.652745205225974,-7.989094171383347
3.428,125.35667477555302,-31.377016417676046
3.429,-27.70600826741005,19.556893494150682
3.43,-46.216360243597634,-105.08768897900889
3.431,2.23002340243934,-13.165404257722393
3.432,-24.418391199240794,-11.721913501750675
3.433,34.03094573629529,-1.3278951051273886
3.434,-11.286233463370435,5.073224149776082
3.435,-70.83564126275013,-94.03900795041922
3.436,-36.99936696212763,-67.4832163297819
3.437,37.10729031101221,-62.97950300294437
3.438,60.95048532551771,90.04104660917135
3.439,-35.3327333080241,-58.07372830458155
3.44,37.710750266361295,-79.55923559765219
3.441,-19.385729661005275,-49.328657144751354
3.442,14.10541297054364,-7.043999468975022
3.443,-47.25506190249604,-11.074577216234891
3.444,69.11785740308703,92.66329050953814
3.445,-33.92158393145563,-100.60166943457196
3.446,-68.9550903536046,30.83502863954188
3.447,75.79074880455224,7.597827315262834
3.448,43.02611123367847,21.2332332313145
3.449,2.3931402672744717,-10.624598447518645
3.45,-18.89977987280127,43.30746405955475
3.451,-8.009746626492715,-77.12314368254557
3.452,-40.55409195195361,4.559956252360112
3.453,30.091337554249836,-2.1154741016480507
3.454,-61.6150797732932,-12.71050973833626
3.455,-31.51263008478169,-33.69756758196951
3.456,-50.387300431030056,-26.4430595243762
3.457,28.57698765625863,-0.4341171925741903
3.458,-10.87906554489687,39.77578387328295
3.459,32.432527792365185,-35.79726819234562
3.46,-7.119708953577905,-10.727005875479687
3.461,-41.02979290971377,-77.19113342501089
3.462,9.39242729323183,-109.23761029128197
3.463,12.268927679817285,-82.47078279125674
3.464,-6.317432298923984,62.15621428623281
3.465,92.80434032267962,-13.558436409189344
3.466,-32.37061611913282,25.036662298382584
3.467,-79.6950203106978,-14.901032805883904
3.468,61.367624507862786,-13.212288869749836
3.469,28.015255795740984,56.53387288573413
3.47,71.35132094095997,9.833690326047039
3.471,16.971293821390535,-24.197027018828223
3.472,-42.7151839943565,-49.200903661876694
3.473,-29.190705463266532,84.00145856927678
3.474,-96.64670661561094,39.53533262444262
3.475,6.25712662732494,23.811256155566788
3.476,-63.5762959377813,-40.40361982191747
3.477,12.580964944322043,-30.86883733553025
3.478,20.888592241873123,-89.89152010888284
3.479,18.835469693448857,-18.460786213794556
3.48,40.02156274699473,-0.17445613832338186
3.481,17.936168033930585,-9.468545892204856
3.482,32.145554660227596,43.698195727619726
3.483,-7.861721323182613,15.313976669888824
3.484,-50.8010659443081,67.83690947604684
3.485,46.43827657949041,-14.835372216489912
3.486,-5.350114002305781,23.25000496447607
3.487,-14.675428512174602,-48.59022688359157
3.488,-50.566362745878926,-28.73758785307431
3.489,7.338692412629324,0.40701559366094253
3.49,26.754917583936262,45.6082571725885
3.491,-47.67993893841499,38.68603073846329
3.492,65.8914222126523,28.03096590731093
3.493,3.798717297569148,42.523964622732144
3.494,-15.328385649001596,-81.65583267523083
3.495,-108.39099094549887,-14.864857429416775
3.496,-53.58418719690942,88.33494594184998
3.497,15.777148646402214,32.92877071329296
3.498,37.241331635185325,-9.49404693292159
3.499,62.16367507369651,30.55518153293781
3.5,-13.55912444558193,-30.53003494767256
3.501,57.29124319219989,87.28485800628134
3.502,-6.9975913036379636,-25.70969390900445
3.503,67.33416697639353,41.78154944542645
3.504,121.2038380697081,-16.900881663300147
3.505,13.953869234034647,5.89035050837618
3.506,132.10454997587888,6.78683908299104
3.507,46.79766332868695,23.310567713804247
3.508,14.431316806417204,-40.34524074381324
3.509,61.45686893229813,13.55633109019731
3.51,4.2115880127505685,23.51491300710517
3.511,4.548202950062481,24.305346484308917
3.512,-24.076131434470916,-105.37423330077307
3.513,-2.5058520738037853,98.72423725502705
3.514,46.517232606004164,15.634257467640628
3.515,-47.1488552922247,1.0351895989571087
3.516,-14.69430920835095,-46.42161042188051
3.517,6.60658586520328,-28.635734771038457
3.518,1.1607678039238143,-84.97863516388504
3.519,8.785615219467358,-27.76540676296427
3.52,-43.3840707670878,-19.643962682763558
3.521,-64.79642405287885,3.336431737858287
3.522,-33.90008260556392,-72.81321042945672
3.523,62.65873570229591,9.686889135877875
3.524,40.9384288629245,-27.921167556419373
3.525,-11.042966005481809,-60.1388520778515
3.526,66.98887536086026,6.772656899987515
3.527,17.589256349918866,16.154078988428687
3.528,34.68261622948551,12.06167383371022
3.529,39.74852929132941,-83.0547887317983
3.53,-16.968483118497165,-126.89386401715102
3.531,-26.338913995285285,-52.33724993860014
3.532,29.179893694160665,-9.298305749884678
3.533,-31.807681579404303,-13.849576555257528
3.534,-37.214647232473716,-14.533979479635818
3.535,-6.744717655902894,-95.0283490467613
3.536,-46.726781801833084,10.48289678263288
3.537,18.106011751596213,58.56720838629599
3.538,27.738000583395927,58.3474101314744
3.539,-57.61723349089996,-56.70703154935756
3.54,42.17048932839415,-16.293301665737133
3.541,-22.707918561518994,57.787484244568354
3.542,26.88337054020216,-7.040902261252927
3.543,27.790918856272995,9.77329811654887
3.544,95.24889062365538,61.5579459576322
3.545,77.19631568284866,8.459895239580533
3.546,4.083094368466069,-17.862726583211348
3.547,55.32537567746984,-73.447458990257
3.548,79.62297019092584,-96.47283398362153
3.549,-47.89776538109491,-8.200820294396976
3.55,-42.388158958844805,26.541567370926387
3.551,-16.760525045957806,-43.009250297199124
3.552,-9.956036409394187,-12.33347579700057
3.553,15.981676872507839,-35.006787375846656
3.554,-34.94284845479088,-29.3938718812831
3.555,46.217599805039406,-83.59394923341254
3.556,-74.76563360644212,-43.931973231323866
3.557,11.886108189679826,7.73404131310479
3.558,100.86269960719693,19.114850721133347
3.559,7.603188257180686,-61.42406819007756
3.56,-2.148678987612299,25.862206259797162
3.561,-3.3167461607058115,51.2161691603242
3.562,-97.3745856975116,-66.35267397698468
3.563,37.737590413437886,105.61936053901313
3.564,-30.060980307248457,16.59857216634282
3.565,10.849399557851887,7.091678898881623
3.566,97.5956781495488,-24.36090706152513
3.567,-24.128160705458562,47.55330017069621
3.568,37.4717085662673,-102.48602385737459
3.569,-21.898403532133262,-25.908206863497963
3.57,8.17083874921824,-44.50115368316553
3.571,-16.11418093567653,15.950496323730123
3.572,-53.23699100711507,-14.644036369363114
3.573,-13.778584633882307,35.21454253408892
3.574,3.3600595271676523,31.85260381754484
3.575,0.7029209496630013,-41.44783257522157
3.576,-22.73069396373611,-3.2111963536890338
3.577,7.6866037061308194,22.64387937825607
3.578,-121.6523043984473,22.975156937699996
3.579,-67.25186922907812,-50.7623185326444
3.58,0.7329518022552992,-42.95222877151208
3.581,-29.81789384750526,-7.40546740732082
3.582,-44.68085929756993,-67.57483102254037
3.583,-45.25272610425508,26.214887104501194
3.584,-10.281223445913845,-10.211154623208527
3.585,-53.57764570555004,24.025628749478606
3.586,18.72370854288968,22.822249668728467
3.587,34.95835366528111,5.871502965109769
3.588,-53.78304484638462,38.83420302949772
3.589,17.412890726996068,31.589439405977597
3.59,-34.21221904359953,16.84713130384212
3.591,11.555333029756474,-73.32695875263649
3.592,-6.262131322192921,-92.78312340665128
3.593,-7.169342196403916,-40.875181498221075
3.594,-10.46375748933967,37.53913512211167
3.595,60.18788259394692,26.910610851057964
3.596,80.3484866432489,-9.473874056066263
3.597,5.982229407021538,25.31856728722491
3.598,58.1984892358913,-79.51369088180908
3.599,21.48593959855377,-104.11599366429249
3.6,47.12679793828081,25.454599303753223
3.601,17.170423848320553,-11.268901691510992
3.602,1.5041977525132424,-40.201094737133296
3.603,20.561529686091546,-8.5747481520001
3.604,77.08541569576768,86.2592484335957
3.605,-26.7969963785615,-18.975118425763092
3.606,146.80310100633412,-26.969199728425874
3.607,-46.40702062891586,7.639574069733493
3.608,-1.2161861849932833,53.856212421991835
3.609,1.2634991404537994,-98.40559386436402
3.61,-57.164364332381254,11.988287157550266
3.611,-10.04893294482801,11.153547820426173
3.612,-6.915515343486221,206.3943366738444
3.613,-24.314379862798663,106.40372642152383
3.614,-1.208204759821468,-24.121275827620117
3.615,17.601304361289348,75.0508236513456
3.616,88.95894343870167,-2.079384227843608
3.617,-20.802704134068584,19.622429089861466
3.618,10.553936322276275,62.93001084253058
3.619,-4.802537652880844,-0.16412019682976156
3.62,38.255861341157235,33.91463918577653
3.621,97.94094015500647,-76.38681968566999
3.622,45.47133597113984,61.61451086098959
3.623,-32.41704431766182,-9.636048578966525
3.624,23.28533979588012,84.8670452329359
3.625,-72.3897234759581,2.9954799515536243
3.626,-11.425225262826597,15.5988103414328
3.627,41.22823618331694,-38.5460048416027
3.628,3.537790727152351,29.516930849475447
3.629,95.28506341141052,-37.2674067035466
3.63,-12.866528838108241,-8.161027095857769
3.631,-44.85500916993319,-33.802887955957495
3.632,-102.75476338490155,5.050927252229288
3.633,39.125323676246865,24.758263705000232
3.634,-9.777816879700683,42.88711617497607
3.635,-15.595252075858538,-14.39169662098572
3.636,-28.170175074828062,-57.405270088833596
3.637,76.55896871838026,-24.84586051427774
3.638,-58.6219550675791,15.0094264795023
3.639,-111.82288088790277,8.019565958342632
3.64,83.43920634100637,-58.1485020897014
3.641,-51.25554328270383,-8.221435010929099
3.642,-24.191571022999018,-22.654797118159458
3.643,73.9731951914518,12.663961778703097
3.644,34.369814397960866,62.17982696287784
3.645,-56.458107042607466,-26.10878989406572
3.646,-12.026444763100917,-49.19215472272545
3.647,-109.44383622284232,-4.908606523584326
3.648,31.068259504989488,-12.998876241639126
3.649,37.93578718420851,-88.82134673332362
3.65,72.08395176481366,-20.754417166243908
3.651,0.9432780652604494,-1.5129344835944538
3.652,-106.53110899418752,34.011047411128125
3.653,-104.58047727097748,-80.07098142019848
3.654,-26.97706782813041,-9.998068911913215
3.655,104.46142292855222,-33.04772200158733
3.656,112.45552025395591,7.022449777354243
3.657,-73.1576435642596,37.704314178000544
3.658,28.436092108586454,-9.712810032277003
3.659,-4.7031987672969615,14.9282059777609
3.66,20.917526515806333,33.797658923710756
3.661,34.507422489706784,-17.75483476200682
3.662,66.56396609319353,-53.32788317215928
3.663,21.803426890794466,38.57013832409353
3.664,53.42405893856493,-22.190976775131684
3.665,13.846792905778663,83.85998463589509
3.666,57.67638912099279,-0.024095599941082714
3.667,-68.00877126721308,42.09028394953696
3.668,-13.914093513967432,-50.985858650327465
3.669,29.105183547505355,12.952498664587875
3.67,-12.715281894474042,13.509253136263672
3.671,138.20645508916834,36.957813313435786
3.672,58.014738442242574,-15.43896032684476
3.673,91.24413603503866,44.380279837991594
3.674,-55.51197457594803,-40.60460862413361
3.675,61.722054793447576,-31.31037100004246
3.676,31.830519968956615,-64.9976327144506
3.677,-18.455700100870924,-17.96525663252803
3.678,-21.835393085464393,-2.7227990726173528
3.679,-42.10702911686964,61.485951241128525
3.68,-9.264938523719199,-52.8999649598342
3.681,22.89957103156601,-54.72502768170746
3.682,61.62314850249121,38.53212196752233
3.683,-31.756468776813584,-37.69140371807101
3.684,35.51158258333195,26.781546208707653
3.685,-56.220955992964804,-22.099363863397162
3.686,70.64622806715138,47.31469474448221
3.687,-73.38022415585937,43.44332396330072
3.688,52.10874908192786,-53.00725740472592
3.689,33.809400025920304,-28.069446311598377
3.69,57.23993446360824,35.203342638323974
3.691,19.508459160023182,37.37437645495429
3.692,-11.039841175077795,-31.161043273914878
3.693,-13.312114262609143,6.772265522476541
3.694,36.56864551767583,47.31546799188809
3.695,21.13223817356017,-69.13180606595408
3.696,29.407889156388073,-40.37322848843954
3.697,21.288322700177012,54.20285041722038
3.698,-22.627824447727033,-4.322290310945967
3.699,-68.88799265103263,-18.330705295482108
3.7,25.786541361039756,45.868229041061
3.701,31.39678641133214,-36.66125862606788
